Datetime,Close,High,Low,Open,Volume,symbol
,AAPL,AAPL,AAPL,AAPL,AAPL,
2025-10-03 17:30:00+00:00,258.3699951171875,258.5899963378906,256.9599914550781,258.29998779296875,5459239,AAPL
2025-10-03 18:30:00+00:00,257.9200134277344,258.5849914550781,257.8500061035156,258.3699951171875,3050327,AAPL
2025-10-03 19:30:00+00:00,258.0150146484375,258.260009765625,257.40350341796875,257.9200134277344,4468054,AAPL
2025-10-06 13:30:00+00:00,257.7799987792969,259.07000732421875,255.0500030517578,257.94500732421875,11669158,AAPL
2025-10-06 14:30:00+00:00,257.5513000488281,257.9800109863281,257.2799987792969,257.79998779296875,3447400,AAPL
2025-10-06 15:30:00+00:00,257.1300048828125,257.6700134277344,256.7699890136719,257.56500244140625,3501833,AAPL
2025-10-06 16:30:00+00:00,256.55999755859375,257.4800109863281,256.1304931640625,257.1300048828125,2877222,AAPL
2025-10-06 17:30:00+00:00,256.18499755859375,256.68121337890625,255.5,256.54998779296875,5922536,AAPL
2025-10-06 18:30:00+00:00,256.510009765625,256.6600036621094,256.06500244140625,256.1802062988281,2693724,AAPL
2025-10-06 19:30:00+00:00,256.6499938964844,257.25,256.4599914550781,256.510009765625,3577742,AAPL
2025-10-07 13:30:00+00:00,256.67999267578125,257.3999938964844,256.2799987792969,256.82000732421875,6425357,AAPL
2025-10-07 14:30:00+00:00,256.3789978027344,257.10791015625,255.60000610351562,256.6700134277344,4531854,AAPL
2025-10-07 15:30:00+00:00,256.3384094238281,256.84979248046875,255.88999938964844,256.3900146484375,3693772,AAPL
2025-10-07 16:30:00+00:00,255.88999938964844,256.6600036621094,255.75430297851562,256.3299865722656,2335693,AAPL
2025-10-07 17:30:00+00:00,256.06988525390625,256.1499938964844,255.42999267578125,255.86000061035156,2294433,AAPL
2025-10-07 18:30:00+00:00,256.0199890136719,256.301513671875,255.91009521484375,256.07000732421875,2361474,AAPL
2025-10-07 19:30:00+00:00,256.489990234375,256.6199951171875,255.9199981689453,256.0199890136719,3978516,AAPL
2025-10-08 13:30:00+00:00,257.8399963378906,258.19000244140625,256.1099853515625,256.5299987792969,8459277,AAPL
2025-10-08 14:30:00+00:00,258.0400085449219,258.4549865722656,257.20001220703125,257.8599853515625,4427277,AAPL
2025-10-08 15:30:00+00:00,258.20001220703125,258.5199890136719,257.55999755859375,258.05499267578125,2832234,AAPL
2025-10-08 16:30:00+00:00,257.92498779296875,258.32501220703125,257.625,258.19000244140625,2099955,AAPL
2025-10-08 17:30:00+00:00,257.9150085449219,258.20001220703125,257.6499938964844,257.92498779296875,2280625,AAPL
2025-10-08 18:30:00+00:00,258.25,258.42999267578125,257.739990234375,257.8999938964844,2564469,AAPL
2025-10-08 19:30:00+00:00,258.0299987792969,258.489990234375,257.8800048828125,258.239990234375,4214118,AAPL
2025-10-09 13:30:00+00:00,254.9199981689453,258.0,254.77499389648438,257.8999938964844,8679018,AAPL
2025-10-09 14:30:00+00:00,254.63999938964844,255.22300720214844,254.57000732421875,254.9080047607422,4040438,AAPL
2025-10-09 15:30:00+00:00,253.99000549316406,254.75999450683594,253.75,254.6199951171875,4627197,AAPL
2025-10-09 16:30:00+00:00,253.39999389648438,254.0500030517578,253.17999267578125,254.0,2685602,AAPL
2025-10-09 17:30:00+00:00,253.43499755859375,253.86000061035156,253.14019775390625,253.39500427246094,2427698,AAPL
2025-10-09 18:30:00+00:00,253.77999877929688,254.11500549316406,253.32000732421875,253.4199981689453,3837383,AAPL
2025-10-09 19:30:00+00:00,254.02999877929688,254.47000122070312,253.55999755859375,253.77499389648438,4519796,AAPL
2025-10-10 13:30:00+00:00,255.02059936523438,256.3800048828125,254.42999267578125,255.0399932861328,7268562,AAPL
2025-10-10 14:30:00+00:00,249.1199951171875,255.33999633789062,248.9199981689453,255.0399932861328,10177254,AAPL
2025-10-10 15:30:00+00:00,248.61000061035156,250.02999877929688,247.75999450683594,249.10000610351562,7499781,AAPL
2025-10-10 16:30:00+00:00,247.80999755859375,249.05999755859375,247.05999755859375,248.58999633789062,4394995,AAPL
2025-10-10 17:30:00+00:00,247.16000366210938,248.57000732421875,247.0800018310547,247.77000427246094,4882982,AAPL
2025-10-10 18:30:00+00:00,246.1649932861328,247.30999755859375,245.81500244140625,247.13710021972656,5426839,AAPL
2025-10-10 19:30:00+00:00,245.27999877929688,246.99000549316406,244.57000732421875,246.1699981689453,8519891,AAPL
2025-10-13 13:30:00+00:00,246.37600708007812,249.49000549316406,245.55999755859375,249.3800048828125,9359382,AAPL
2025-10-13 14:30:00+00:00,248.59030151367188,248.65989685058594,246.22999572753906,246.3699951171875,5816790,AAPL
2025-10-13 15:30:00+00:00,249.17999267578125,249.6199951171875,248.36000061035156,248.6199951171875,3115587,AAPL
2025-10-13 16:30:00+00:00,249.1042022705078,249.68930053710938,248.5500030517578,249.1699981689453,2298264,AAPL
2025-10-13 17:30:00+00:00,249.1461944580078,249.32000732421875,248.68800354003906,249.08999633789062,2175748,AAPL
2025-10-13 18:30:00+00:00,248.32000732421875,249.24000549316406,248.1300048828125,249.13999938964844,2310709,AAPL
2025-10-13 19:30:00+00:00,247.58999633789062,248.58999633789062,247.3300018310547,248.32000732421875,3786722,AAPL
2025-10-14 13:30:00+00:00,247.02000427246094,247.22999572753906,244.6999969482422,246.61500549316406,6901149,AAPL
2025-10-14 14:30:00+00:00,246.21400451660156,247.74989318847656,246.1199951171875,247.0,3292430,AAPL
2025-10-14 15:30:00+00:00,247.38999938964844,247.75,246.1699981689453,246.22999572753906,2724013,AAPL
2025-10-14 16:30:00+00:00,247.79800415039062,248.035400390625,247.38499450683594,247.38999938964844,2048766,AAPL
2025-10-14 17:30:00+00:00,247.48500061035156,247.82000732421875,247.17999267578125,247.80999755859375,2132596,AAPL
2025-10-14 18:30:00+00:00,248.4199981689453,248.75,247.14439392089844,247.49000549316406,3822730,AAPL
2025-10-14 19:30:00+00:00,247.85000610351562,248.84500122070312,246.72999572753906,248.42999267578125,4482259,AAPL
2025-10-15 13:30:00+00:00,250.85000610351562,251.82000732421875,248.63999938964844,249.3800048828125,8163531,AAPL
2025-10-15 14:30:00+00:00,249.85989379882812,251.4691925048828,249.8000030517578,250.8699951171875,3430819,AAPL
2025-10-15 15:30:00+00:00,249.77499389648438,250.04969787597656,248.72000122070312,249.82000732421875,2879510,AAPL
2025-10-15 16:30:00+00:00,248.0904998779297,249.9499053955078,247.47999572753906,249.77999877929688,2290291,AAPL
2025-10-15 17:30:00+00:00,249.64700317382812,249.8000030517578,248.0500030517578,248.10499572753906,1934212,AAPL
2025-10-15 18:30:00+00:00,249.9199981689453,250.10000610351562,249.47999572753906,249.64999389648438,2139459,AAPL
2025-10-15 19:30:00+00:00,249.42999267578125,250.07000732421875,248.1699981689453,249.92999267578125,4229173,AAPL
2025-10-16 13:30:00+00:00,247.50999450683594,248.3800048828125,246.6199951171875,248.27000427246094,9564057,AAPL
2025-10-16 14:30:00+00:00,248.23500061035156,249.0399932861328,247.48170471191406,247.49000549316406,4826932,AAPL
2025-10-16 15:30:00+00:00,247.72000122070312,248.66310119628906,247.03500366210938,248.1699981689453,3305994,AAPL
2025-10-16 16:30:00+00:00,247.22000122070312,247.75,246.0399932861328,247.70010375976562,4045208,AAPL
2025-10-16 17:30:00+00:00,245.66000366210938,247.4199981689453,245.25999450683594,247.22000122070312,3995746,AAPL
2025-10-16 18:30:00+00:00,246.5500030517578,247.02000427246094,245.1300048828125,245.63999938964844,3603265,AAPL
2025-10-16 19:30:00+00:00,247.42999267578125,247.91000366210938,246.35000610351562,246.55999755859375,3734949,AAPL
2025-10-17 13:30:00+00:00,249.5601043701172,250.32000732421875,247.27000427246094,248.02000427246094,11142993,AAPL
2025-10-17 14:30:00+00:00,248.47999572753906,249.86000061035156,248.22999572753906,249.6439971923828,3459331,AAPL
2025-10-17 15:30:00+00:00,250.29649353027344,250.35000610351562,248.09719848632812,248.47999572753906,4277714,AAPL
2025-10-17 16:30:00+00:00,250.81500244140625,251.36000061035156,250.27520751953125,250.29330444335938,6063960,AAPL
2025-10-17 17:30:00+00:00,252.3000030517578,252.53500366210938,250.2449951171875,250.8000030517578,3952984,AAPL
2025-10-17 18:30:00+00:00,252.75999450683594,252.82000732421875,251.6999969482422,252.2823944091797,3982655,AAPL
2025-10-17 19:30:00+00:00,252.3000030517578,253.3800048828125,252.1199951171875,252.75,7247788,AAPL
2025-10-20 13:30:00+00:00,259.5050048828125,259.8699951171875,255.6300048828125,255.88499450683594,19526731,AAPL
2025-10-20 14:30:00+00:00,262.57000732421875,263.54998779296875,259.07000732421875,259.489990234375,20690049,AAPL
2025-10-20 15:30:00+00:00,263.489990234375,264.375,262.4175109863281,262.54998779296875,13764809,AAPL
2025-10-20 16:30:00+00:00,263.1650085449219,264.2099914550781,262.6499938964844,263.4800109863281,8089517,AAPL
2025-10-20 17:30:00+00:00,263.7300109863281,263.8299865722656,262.7900085449219,263.17999267578125,4756799,AAPL
2025-10-20 18:30:00+00:00,263.4200134277344,263.80999755859375,263.0400085449219,263.739990234375,5423277,AAPL
2025-10-20 19:30:00+00:00,262.2300109863281,263.8500061035156,261.92999267578125,263.44000244140625,8021467,AAPL
2025-10-21 13:30:00+00:00,263.4999084472656,265.2900085449219,261.8800048828125,261.8800048828125,17003580,AAPL
2025-10-21 14:30:00+00:00,263.6619873046875,263.8299865722656,262.510009765625,263.4599914550781,4721265,AAPL
2025-10-21 15:30:00+00:00,263.1700134277344,264.5350036621094,263.0801086425781,263.6700134277344,5514253,AAPL
2025-10-21 16:30:00+00:00,263.3265075683594,263.6799011230469,262.8475036621094,263.1600036621094,2671606,AAPL
2025-10-21 17:30:00+00:00,263.44989013671875,264.04998779296875,262.1499938964844,263.3258056640625,3718095,AAPL
2025-10-21 18:30:00+00:00,263.0849914550781,263.7381896972656,262.95001220703125,263.4495849609375,3430980,AAPL
2025-10-21 19:30:00+00:00,262.8399963378906,263.2099914550781,262.4700012207031,263.0950012207031,3493018,AAPL
